"wave_id","city","parity_layer","source_name","source_url","source_type","city_specific","provenance_status","authentication_status","replay_status","saturation_status","eligible_for_lock","notes"
"20260511_195958","Los Angeles","city_boundary","Profile GIS","https://geohub.lacity.org/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","neighborhoods_or_districts","Profile GIS","https://geohub.lacity.org/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","council_districts","Profile council","https://councildistricts.lacity.gov/","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","police_beats_or_reporting_districts","Profile police","https://www.lapdonline.org/","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","fire_stations_or_service_areas","Profile fire","https://www.lafd.org/","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","parcels_or_zoning","Profile permits","https://www.ladbs.org/","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","streets_or_transport_corridors","Profile public works","https://dpw.lacity.org/","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","public_facilities","Profile GIS","https://geohub.lacity.org/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","parks","Profile parks","https://www.laparks.org/","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","schools","Profile schools","https://www.lausd.org/","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","public_safety_incidents_or_calls","Profile open data","https://data.lacity.org/","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","permits_or_code_enforcement","Profile permits","https://www.ladbs.org/","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","civic_governance","Profile council","https://councildistricts.lacity.gov/","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_195958","Los Angeles","public_works_or_infrastructure","Profile public works","https://dpw.lacity.org/","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
