"wave_id","city","parity_layer","source_name","source_url","source_type","city_specific","provenance_status","authentication_status","replay_status","saturation_status","eligible_for_lock","notes"
"20260511_202616","Albuquerque","city_boundary","Profile GIS","https://www.cabq.gov/gis","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","neighborhoods_or_districts","Profile GIS","https://www.cabq.gov/gis","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","council_districts","Profile council","https://www.cabq.gov/council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","police_beats_or_reporting_districts","Profile police","https://www.cabq.gov/police","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","fire_stations_or_service_areas","Profile fire","https://www.cabq.gov/fire","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","parcels_or_zoning","Profile permits","https://www.cabq.gov/planning","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","streets_or_transport_corridors","Profile public works","https://www.cabq.gov/municipaldevelopment","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","public_facilities","Profile GIS","https://www.cabq.gov/gis","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","parks","Profile parks","https://www.cabq.gov/parksandrecreation","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","schools","Profile schools","https://www.aps.edu/","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","public_safety_incidents_or_calls","Profile open data","https://data.cabq.gov/","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","permits_or_code_enforcement","Profile permits","https://www.cabq.gov/planning","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","civic_governance","Profile council","https://www.cabq.gov/council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Albuquerque","public_works_or_infrastructure","Profile public works","https://www.cabq.gov/municipaldevelopment","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","city_boundary","Profile GIS","https://www.lascruces.gov/168/GIS","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","neighborhoods_or_districts","Profile GIS","https://www.lascruces.gov/168/GIS","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","council_districts","Profile council","https://www.lascruces.gov/148/City-Council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","police_beats_or_reporting_districts","Profile police","https://www.lascruces.gov/163/Police","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","fire_stations_or_service_areas","Profile fire","https://www.lascruces.gov/166/Fire","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","parcels_or_zoning","Profile permits","https://www.lascruces.gov/157/Community-Development","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","streets_or_transport_corridors","Profile public works","https://www.lascruces.gov/186/Public-Works","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","public_facilities","Profile GIS","https://www.lascruces.gov/168/GIS","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","parks","Profile parks","https://www.lascruces.gov/178/Parks-Recreation","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","schools","Profile schools","https://www.lcps.net/","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","public_safety_incidents_or_calls","Profile open data","https://www.lascruces.gov/","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","permits_or_code_enforcement","Profile permits","https://www.lascruces.gov/157/Community-Development","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","civic_governance","Profile council","https://www.lascruces.gov/148/City-Council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202616","Las Cruces","public_works_or_infrastructure","Profile public works","https://www.lascruces.gov/186/Public-Works","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
