"wave_id","city","parity_layer","source_name","source_url","source_type","city_specific","provenance_status","authentication_status","replay_status","saturation_status","eligible_for_lock","notes"
"20260511_200232","Portland","city_boundary","Profile GIS","https://gis-pdx.opendata.arcgis.com/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","neighborhoods_or_districts","Profile GIS","https://gis-pdx.opendata.arcgis.com/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","council_districts","Profile council","https://www.portland.gov/council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","police_beats_or_reporting_districts","Profile police","https://www.portland.gov/police","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","fire_stations_or_service_areas","Profile fire","https://www.portland.gov/fire","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","parcels_or_zoning","Profile permits","https://www.portland.gov/bds","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","streets_or_transport_corridors","Profile public works","https://www.portland.gov/transportation","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","public_facilities","Profile GIS","https://gis-pdx.opendata.arcgis.com/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","parks","Profile parks","https://www.portland.gov/parks","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","schools","Profile schools","https://www.pps.net/","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","public_safety_incidents_or_calls","Profile open data","https://www.portland.gov/data","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","permits_or_code_enforcement","Profile permits","https://www.portland.gov/bds","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_200232","Portland","civic_governance","Profile council","https://www.portland.gov/council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
