"wave_id","city","parity_layer","source_name","source_url","source_type","city_specific","provenance_status","authentication_status","replay_status","saturation_status","eligible_for_lock","notes"
"20260511_194952","Minneapolis","city_boundary","Profile GIS","https://opendata.minneapolismn.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","neighborhoods_or_districts","Profile GIS","https://opendata.minneapolismn.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","council_districts","Profile council","https://www.minneapolismn.gov/government/city-council/","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","police_beats_or_reporting_districts","Profile police","https://www.minneapolismn.gov/government/departments/police/","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","fire_stations_or_service_areas","Profile fire","https://www.minneapolismn.gov/government/departments/fire/","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","parcels_or_zoning","Profile permits","https://www.minneapolismn.gov/business-services/licenses-permits-inspections/","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","streets_or_transport_corridors","Profile public works","https://www.minneapolismn.gov/government/departments/public-works/","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","public_facilities","Profile GIS","https://opendata.minneapolismn.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","parks","Profile parks","https://www.minneapolisparks.org/","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","schools","Profile schools","https://www.mpschools.org/","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","public_safety_incidents_or_calls","Profile open data","https://opendata.minneapolismn.gov","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","permits_or_code_enforcement","Profile permits","https://www.minneapolismn.gov/business-services/licenses-permits-inspections/","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","civic_governance","Profile council","https://www.minneapolismn.gov/government/city-council/","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","Minneapolis","public_works_or_infrastructure","Profile public works","https://www.minneapolismn.gov/government/departments/public-works/","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","St Paul","city_boundary","Profile GIS","https://information.stpaul.gov/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","St Paul","neighborhoods_or_districts","Profile GIS","https://information.stpaul.gov/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_194952","St Paul","council_districts","Profile council","https://www.stpaul.gov/department/city-council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
