"wave_id","city","parity_layer","source_name","source_url","source_type","city_specific","provenance_status","authentication_status","replay_status","saturation_status","eligible_for_lock","notes"
"20260511_202048","Boise","city_boundary","Profile GIS","https://www.cityofboise.org/departments/information-technology/gis/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","neighborhoods_or_districts","Profile GIS","https://www.cityofboise.org/departments/information-technology/gis/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","council_districts","Profile council","https://www.cityofboise.org/departments/mayor/city-council/","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","police_beats_or_reporting_districts","Profile police","https://www.cityofboise.org/departments/police/","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","fire_stations_or_service_areas","Profile fire","https://www.cityofboise.org/departments/fire/","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","parcels_or_zoning","Profile permits","https://www.cityofboise.org/departments/planning-and-development-services/","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","streets_or_transport_corridors","Profile public works","https://www.cityofboise.org/departments/public-works/","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","public_facilities","Profile GIS","https://www.cityofboise.org/departments/information-technology/gis/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","parks","Profile parks","https://www.cityofboise.org/departments/parks-and-recreation/","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","schools","Profile schools","https://www.boiseschools.org/","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","public_safety_incidents_or_calls","Profile open data","https://www.cityofboise.org/","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","permits_or_code_enforcement","Profile permits","https://www.cityofboise.org/departments/planning-and-development-services/","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","civic_governance","Profile council","https://www.cityofboise.org/departments/mayor/city-council/","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Boise","public_works_or_infrastructure","Profile public works","https://www.cityofboise.org/departments/public-works/","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","city_boundary","Profile GIS","https://meridiancity.org/community-development/gis/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","neighborhoods_or_districts","Profile GIS","https://meridiancity.org/community-development/gis/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","council_districts","Profile council","https://meridiancity.org/mayor-city-council/","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","police_beats_or_reporting_districts","Profile police","https://meridiancity.org/police/","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","fire_stations_or_service_areas","Profile fire","https://meridiancity.org/fire/","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","parcels_or_zoning","Profile permits","https://meridiancity.org/community-development/","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","streets_or_transport_corridors","Profile public works","https://meridiancity.org/public-works/","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","public_facilities","Profile GIS","https://meridiancity.org/community-development/gis/","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","parks","Profile parks","https://meridiancity.org/parks/","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","schools","Profile schools","https://www.westada.org/","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","public_safety_incidents_or_calls","Profile open data","https://meridiancity.org/","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","permits_or_code_enforcement","Profile permits","https://meridiancity.org/community-development/","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","civic_governance","Profile council","https://meridiancity.org/mayor-city-council/","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Meridian","public_works_or_infrastructure","Profile public works","https://meridiancity.org/public-works/","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","city_boundary","Profile GIS","https://www.cityofnampa.us/1209/GIS","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","neighborhoods_or_districts","Profile GIS","https://www.cityofnampa.us/1209/GIS","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","council_districts","Profile council","https://www.cityofnampa.us/122/City-Council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","police_beats_or_reporting_districts","Profile police","https://www.cityofnampa.us/159/Police","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","fire_stations_or_service_areas","Profile fire","https://www.cityofnampa.us/150/Fire","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","parcels_or_zoning","Profile permits","https://www.cityofnampa.us/138/Building","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","streets_or_transport_corridors","Profile public works","https://www.cityofnampa.us/146/Public-Works","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","public_facilities","Profile GIS","https://www.cityofnampa.us/1209/GIS","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","parks","Profile parks","https://www.cityofnampa.us/157/Parks-Recreation","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_202048","Nampa","schools","Profile schools","https://www.nsd131.org/","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
