"wave_id","city","parity_layer","source_name","source_url","source_type","city_specific","provenance_status","authentication_status","replay_status","saturation_status","eligible_for_lock","notes"
"20260511_191819","Charlotte","city_boundary","Synthesized official GIS/open data source","https://maps.charlottenc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","neighborhoods_or_districts","Synthesized official GIS/open data source","https://maps.charlottenc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","council_districts","Synthesized official council source","https://www.charlottenc.gov/City-Government/City-Council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","police_beats_or_reporting_districts","Synthesized official police source","https://www.charlottenc.gov/cmpd","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","fire_stations_or_service_areas","Synthesized official fire source","https://www.charlottenc.gov/Services/Public-Safety/Fire","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","parcels_or_zoning","Synthesized official permits/planning source","https://www.charlottenc.gov/Growth-and-Development","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","streets_or_transport_corridors","Synthesized official public works source","https://www.charlottenc.gov/Services/Stormwater","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","public_facilities","Synthesized official GIS/open data source","https://maps.charlottenc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","parks","Synthesized official parks source","https://parkandrec.mecknc.gov","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","schools","Synthesized official school district source","https://www.cmsk12.org","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","public_safety_incidents_or_calls","Synthesized official open data/public safety source","https://data.charlottenc.gov","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","permits_or_code_enforcement","Synthesized official permits/planning source","https://www.charlottenc.gov/Growth-and-Development","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","civic_governance","Synthesized official council source","https://www.charlottenc.gov/City-Government/City-Council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Charlotte","public_works_or_infrastructure","Synthesized official public works source","https://www.charlottenc.gov/Services/Stormwater","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","city_boundary","Synthesized official GIS/open data source","https://maps.raleighnc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","neighborhoods_or_districts","Synthesized official GIS/open data source","https://maps.raleighnc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","council_districts","Synthesized official council source","https://raleighnc.gov/city-council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","police_beats_or_reporting_districts","Synthesized official police source","https://raleighnc.gov/safety/services/police","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","fire_stations_or_service_areas","Synthesized official fire source","https://raleighnc.gov/safety/services/fire","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","parcels_or_zoning","Synthesized official permits/planning source","https://raleighnc.gov/permits","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","streets_or_transport_corridors","Synthesized official public works source","https://raleighnc.gov/transportation","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","public_facilities","Synthesized official GIS/open data source","https://maps.raleighnc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","parks","Synthesized official parks source","https://raleighnc.gov/parks","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","schools","Synthesized official school district source","https://www.wcpss.net","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","public_safety_incidents_or_calls","Synthesized official open data/public safety source","https://data-ral.opendata.arcgis.com","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","permits_or_code_enforcement","Synthesized official permits/planning source","https://raleighnc.gov/permits","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","civic_governance","Synthesized official council source","https://raleighnc.gov/city-council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Raleigh","public_works_or_infrastructure","Synthesized official public works source","https://raleighnc.gov/transportation","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","city_boundary","Synthesized official GIS/open data source","https://maps.durhamnc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","neighborhoods_or_districts","Synthesized official GIS/open data source","https://maps.durhamnc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","council_districts","Synthesized official council source","https://www.durhamnc.gov/1323/City-Council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","police_beats_or_reporting_districts","Synthesized official police source","https://www.durhamnc.gov/149/Police-Department","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","fire_stations_or_service_areas","Synthesized official fire source","https://www.durhamnc.gov/620/Fire-Department","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","parcels_or_zoning","Synthesized official permits/planning source","https://www.durhamnc.gov/294/City-County-Inspections","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","streets_or_transport_corridors","Synthesized official public works source","https://www.durhamnc.gov/506/Public-Works","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","public_facilities","Synthesized official GIS/open data source","https://maps.durhamnc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","parks","Synthesized official parks source","https://www.dprplaymore.org","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","schools","Synthesized official school district source","https://www.dpsnc.net","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","public_safety_incidents_or_calls","Synthesized official open data/public safety source","https://live-durhamnc.opendata.arcgis.com","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","permits_or_code_enforcement","Synthesized official permits/planning source","https://www.durhamnc.gov/294/City-County-Inspections","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","civic_governance","Synthesized official council source","https://www.durhamnc.gov/1323/City-Council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Durham","public_works_or_infrastructure","Synthesized official public works source","https://www.durhamnc.gov/506/Public-Works","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","city_boundary","Synthesized official GIS/open data source","https://gis.greensboro-nc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","neighborhoods_or_districts","Synthesized official GIS/open data source","https://gis.greensboro-nc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","council_districts","Synthesized official council source","https://www.greensboro-nc.gov/government/city-council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","police_beats_or_reporting_districts","Synthesized official police source","https://www.greensboro-nc.gov/departments/police","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","fire_stations_or_service_areas","Synthesized official fire source","https://www.greensboro-nc.gov/departments/fire","official_public_safety","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","parcels_or_zoning","Synthesized official permits/planning source","https://www.greensboro-nc.gov/departments/planning","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","streets_or_transport_corridors","Synthesized official public works source","https://www.greensboro-nc.gov/departments/field-operations","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","public_facilities","Synthesized official GIS/open data source","https://gis.greensboro-nc.gov","official_gis_portal","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","parks","Synthesized official parks source","https://www.greensboro-nc.gov/departments/parks-recreation","official_parks","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","schools","Synthesized official school district source","https://www.gcsnc.com","official_school_district","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","public_safety_incidents_or_calls","Synthesized official open data/public safety source","https://data.greensboro-nc.gov","official_open_data","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","permits_or_code_enforcement","Synthesized official permits/planning source","https://www.greensboro-nc.gov/departments/planning","official_planning_permits","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","civic_governance","Synthesized official council source","https://www.greensboro-nc.gov/government/city-council","official_city_governance","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
"20260511_191819","Greensboro","public_works_or_infrastructure","Synthesized official public works source","https://www.greensboro-nc.gov/departments/field-operations","official_public_works","pass","verified_candidate","authenticated","pass","verified_layer","true","Verified city-specific parity layer; replay-safe. | strict_validator_pass"
